Time	VR	Vcn	Vbn	Van	Vbc	Vac	Vab	Vca
0.00426	3.59777e-005	-63.6187	-56.307	119.926	7.31173	-183.544	176.233	183.544
0.00427	3.59727e-005	-64.0019	-55.9071	119.909	8.09475	-183.911	175.816	183.911
0.00428	3.59671e-005	-64.3841	-55.5064	119.89	8.87766	-184.275	175.397	184.275
0.00429	3.59611e-005	-64.7654	-55.1049	119.87	9.66044	-184.636	174.975	184.636
0.0043	3.59545e-005	-65.1458	-54.7027	119.848	10.4431	-184.994	174.551	184.994
0.00431	3.59474e-005	-65.5252	-54.2996	119.825	11.2256	-185.35	174.124	185.35
0.00432	3.59399e-005	-65.9037	-53.8958	119.8	12.0079	-185.703	173.695	185.703
0.00433	3.59318e-005	-66.2813	-53.4912	119.773	12.7901	-186.054	173.264	186.054
0.00434	3.59232e-005	-66.658	-53.0859	119.744	13.5721	-186.402	172.83	186.402
0.00435	3.5914e-005	-67.0337	-52.6798	119.714	14.3539	-186.747	172.393	186.747
0.00436	3.59044e-005	-67.4084	-52.273	119.681	15.1354	-187.09	171.954	187.09
0.00437	3.58943e-005	-67.7822	-51.8654	119.648	15.9168	-187.43	171.513	187.43
0.00438	3.58836e-005	-68.155	-51.4571	119.612	16.698	-187.767	171.069	187.767
0.00439	3.58725e-005	-68.5269	-51.048	119.575	17.4789	-188.102	170.623	188.102
0.0044	3.58608e-005	-68.8978	-50.6383	119.536	18.2595	-188.434	170.174	188.434
0.00441	3.58486e-005	-69.2677	-50.2278	119.495	19.0399	-188.763	169.723	188.763
0.00442	3.58359e-005	-69.6366	-49.8165	119.453	19.8201	-189.09	169.27	189.09
0.00443	3.58227e-005	-70.0045	-49.4046	119.409	20.5999	-189.414	168.814	189.414
0.00444	3.5809e-005	-70.3715	-48.992	119.363	21.3795	-189.735	168.355	189.735
0.00445	3.57948e-005	-70.7374	-48.5787	119.316	22.1587	-190.053	167.895	190.053
0.00446	3.57801e-005	-71.1023	-48.1647	119.267	22.9376	-190.369	167.432	190.369
0.00447	3.57649e-005	-71.4663	-47.75	119.216	23.7163	-190.682	166.966	190.682
0.00448	3.57491e-005	-71.8292	-47.3346	119.164	24.4945	-190.993	166.498	190.993
0.00449	3.57329e-005	-72.191	-46.9186	119.11	25.2725	-191.301	166.028	191.301
0.0045	3.57161e-005	-72.5519	-46.5019	119.054	26.05	-191.606	165.556	191.606
0.00451	3.56989e-005	-72.9117	-46.0845	118.996	26.8272	-191.908	165.081	191.908
0.00452	3.56811e-005	-73.2705	-45.6665	118.937	27.604	-192.207	164.603	192.207
0.00453	3.56628e-005	-73.6283	-45.2478	118.876	28.3805	-192.504	164.124	192.504
0.00454	3.5644e-005	-73.985	-44.8285	118.813	29.1565	-192.798	163.642	192.798
0.00455	3.56247e-005	-74.3406	-44.4085	118.749	29.9321	-193.09	163.158	193.09
0.00456	3.56049e-005	-74.6952	-43.9879	118.683	30.7073	-193.378	162.671	193.378
0.00457	3.55846e-005	-75.0487	-43.5667	118.615	31.482	-193.664	162.182	193.664
0.00458	3.55638e-005	-75.4012	-43.1449	118.546	32.2563	-193.947	161.691	193.947
0.00459	3.55425e-005	-75.7526	-42.7225	118.475	33.0301	-194.228	161.198	194.228
0.0046	3.55207e-005	-76.1029	-42.2994	118.402	33.8035	-194.505	160.702	194.505
0.00461	3.54984e-005	-76.4521	-41.8758	118.328	34.5764	-194.78	160.204	194.78
0.00462	3.54755e-005	-76.8003	-41.4515	118.252	35.3488	-195.052	159.703	195.052
0.00463	3.54522e-005	-77.1473	-41.0267	118.174	36.1207	-195.321	159.201	195.321
0.00464	3.54284e-005	-77.4933	-40.6013	118.095	36.8921	-195.588	158.696	195.588
0.00465	3.5404e-005	-77.8382	-40.1753	118.013	37.6629	-195.852	158.189	195.852
0.00466	3.53792e-005	-78.1819	-39.7487	117.931	38.4332	-196.113	157.679	196.113
0.00467	3.53538e-005	-78.5246	-39.3216	117.846	39.203	-196.371	157.168	196.371
0.00468	3.5328e-005	-78.8661	-38.8939	117.76	39.9722	-196.626	156.654	196.626
0.00469	3.53016e-005	-79.2065	-38.4656	117.672	40.7409	-196.879	156.138	196.879
0.0047	3.52748e-005	-79.5458	-38.0368	117.583	41.5089	-197.128	155.619	197.128
0.00471	3.52474e-005	-79.8839	-37.6075	117.491	42.2764	-197.375	155.099	197.375
0.00472	3.52196e-005	-80.2209	-37.1776	117.399	43.0433	-197.62	154.576	197.62
0.00473	3.51912e-005	-80.5568	-36.7472	117.304	43.8096	-197.861	154.051	197.861
0.00474	3.51623e-005	-80.8915	-36.3163	117.208	44.5752	-198.099	153.524	198.099
0.00475	3.5133e-005	-81.2251	-35.8849	117.11	45.3402	-198.335	152.995	198.335
0.00476	3.51031e-005	-81.5575	-35.453	117.01	46.1046	-198.568	152.463	198.568
0.00477	3.50728e-005	-81.8888	-35.0205	116.909	46.8683	-198.798	151.93	198.798
0.00478	3.50419e-005	-82.2189	-34.5876	116.806	47.6313	-199.025	151.394	199.025
0.00479	3.50106e-005	-82.5478	-34.1541	116.702	48.3937	-199.25	150.856	199.25
0.0048	3.49787e-005	-82.8756	-33.7202	116.596	49.1554	-199.471	150.316	199.471
0.00481	3.49464e-005	-83.2022	-33.2858	116.488	49.9164	-199.69	149.774	199.69
0.00482	3.49135e-005	-83.5276	-32.8509	116.379	50.6766	-199.906	149.229	199.906
0.00483	3.48802e-005	-83.8518	-32.4156	116.267	51.4362	-200.119	148.683	200.119
0.00484	3.48464e-005	-84.1748	-31.9798	116.155	52.195	-200.329	148.134	200.329
0.00485	3.4812e-005	-84.4966	-31.5435	116.04	52.9531	-200.537	147.584	200.537
0.00486	3.47772e-005	-84.8173	-31.1068	115.924	53.7104	-200.741	147.031	200.741
0.00487	3.47419e-005	-85.1367	-30.6697	115.806	54.467	-200.943	146.476	200.943
0.00488	3.47061e-005	-85.4549	-30.2321	115.687	55.2228	-201.142	145.919	201.142
0.00489	3.46698e-005	-85.7719	-29.7941	115.566	55.9778	-201.338	145.36	201.338
0.0049	3.4633e-005	-86.0877	-29.3557	115.443	56.732	-201.531	144.799	201.531
0.00491	3.45957e-005	-86.4022	-28.9168	115.319	57.4854	-201.721	144.236	201.721
0.00492	3.45579e-005	-86.7155	-28.4775	115.193	58.238	-201.909	143.671	201.909
0.00493	3.45196e-005	-87.0276	-28.0379	115.066	58.9897	-202.093	143.103	202.093
0.00494	3.44809e-005	-87.3385	-27.5978	114.936	59.7407	-202.275	142.534	202.275
0.00495	3.44416e-005	-87.6481	-27.1574	114.805	60.4907	-202.454	141.963	202.454
0.00496	3.44019e-005	-87.9565	-26.7165	114.673	61.2399	-202.629	141.389	202.629
0.00497	3.43616e-005	-88.2636	-26.2753	114.539	61.9883	-202.802	140.814	202.802
0.00498	3.43209e-005	-88.5694	-25.8337	114.403	62.7357	-202.973	140.237	202.973
0.00499	3.42797e-005	-88.874	-25.3917	114.266	63.4823	-203.14	139.657	203.14
0.005	3.4238e-005	-89.1774	-24.9494	114.127	64.228	-203.304	139.076	203.304
0.00501	3.41958e-005	-89.4795	-24.5067	113.986	64.9727	-203.466	138.493	203.466
0.00502	3.41532e-005	-89.7803	-24.0637	113.844	65.7166	-203.624	137.908	203.624
0.00503	3.411e-005	-90.0798	-23.6203	113.7	66.4595	-203.78	137.32	203.78
0.00504	3.40664e-005	-90.378	-23.1766	113.555	67.2014	-203.933	136.731	203.933
0.00505	3.40223e-005	-90.675	-22.7326	113.408	67.9424	-204.083	136.14	204.083
0.00506	3.39777e-005	-90.9707	-22.2882	113.259	68.6824	-204.23	135.547	204.23
0.00507	3.39326e-005	-91.265	-21.8436	113.109	69.4215	-204.374	134.952	204.374
0.00508	3.3887e-005	-91.5581	-21.3986	112.957	70.1596	-204.515	134.355	204.515
0.00509	3.38409e-005	-91.8499	-20.9533	112.803	70.8966	-204.653	133.756	204.653
0.0051	3.37944e-005	-92.1404	-20.5077	112.648	71.6327	-204.788	133.156	204.788
0.00511	3.37474e-005	-92.4295	-20.0618	112.491	72.3677	-204.921	132.553	204.921
0.00512	3.36999e-005	-92.7174	-19.6156	112.333	73.1017	-205.05	131.949	205.05
0.00513	3.36519e-005	-93.0039	-19.1692	112.173	73.8347	-205.177	131.342	205.177
0.00514	3.36035e-005	-93.2891	-18.7225	112.012	74.5667	-205.301	130.734	205.301
0.00515	3.35546e-005	-93.573	-18.2755	111.849	75.2975	-205.422	130.124	205.422
0.00516	3.35051e-005	-93.8556	-17.8283	111.684	76.0273	-205.539	129.512	205.539
0.00517	3.34553e-005	-94.1368	-17.3808	111.518	76.756	-205.654	128.898	205.654
0.00518	3.34049e-005	-94.4167	-16.933	111.35	77.4837	-205.766	128.283	205.766
0.00519	3.33541e-005	-94.6952	-16.485	111.18	78.2102	-205.876	127.665	205.876
0.0052	3.33028e-005	-94.9724	-16.0368	111.009	78.9356	-205.982	127.046	205.982
0.00521	3.3251e-005	-95.2483	-15.5884	110.837	79.6599	-206.085	126.425	206.085
0.00522	3.31987e-005	-95.5228	-15.1397	110.662	80.3831	-206.185	125.802	206.185
0.00523	3.3146e-005	-95.7959	-14.6908	110.487	81.1051	-206.283	125.178	206.283
0.00524	3.30928e-005	-96.0677	-14.2418	110.309	81.8259	-206.377	124.551	206.377
0.00525	3.30392e-005	-96.3381	-13.7925	110.131	82.5456	-206.469	123.923	206.469
0.00526	3.2985e-005	-96.6071	-13.343	109.95	83.2642	-206.557	123.293	206.557
0.00527	3.29304e-005	-96.8748	-12.8933	109.768	83.9815	-206.643	122.661	206.643
0.00528	3.28753e-005	-97.1411	-12.4434	109.585	84.6977	-206.726	122.028	206.726
0.00529	3.28198e-005	-97.406	-11.9934	109.399	85.4126	-206.805	121.393	206.805
0.0053	3.27638e-005	-97.6695	-11.5432	109.213	86.1263	-206.882	120.756	206.882
0.00531	3.27073e-005	-97.9317	-11.0928	109.024	86.8389	-206.956	120.117	206.956
0.00532	3.26504e-005	-98.1924	-10.6423	108.835	87.5501	-207.027	119.477	207.027
0.00533	3.2593e-005	-98.4518	-10.1916	108.643	88.2602	-207.095	118.835	207.095
0.00534	3.25351e-005	-98.7097	-9.74077	108.45	88.9689	-207.16	118.191	207.16
0.00535	3.24768e-005	-98.9663	-9.28981	108.256	89.6765	-207.222	117.546	207.222
0.00536	3.2418e-005	-99.2214	-8.83871	108.06	90.3827	-207.282	116.899	207.282
0.00537	3.23588e-005	-99.4751	-8.38749	107.863	91.0876	-207.338	116.25	207.338
0.00538	3.22991e-005	-99.7275	-7.93615	107.664	91.7913	-207.391	115.6	207.391
0.00539	3.22389e-005	-99.9784	-7.4847	107.463	92.4937	-207.441	114.948	207.441
0.0054	3.21783e-005	-100.228	-7.03313	107.261	93.1947	-207.489	114.294	207.489
0.00541	3.21172e-005	-100.476	-6.58147	107.057	93.8944	-207.533	113.639	207.533
0.00542	3.20557e-005	-100.723	-6.12972	106.852	94.5928	-207.575	112.982	207.575
0.00543	3.19937e-005	-100.968	-5.67788	106.646	95.2898	-207.613	112.323	207.613
0.00544	3.19312e-005	-101.211	-5.22596	106.437	95.9855	-207.649	111.663	207.649
0.00545	3.18683e-005	-101.454	-4.77396	106.228	96.6798	-207.682	111.002	207.682
0.00546	3.1805e-005	-101.695	-4.3219	106.017	97.3728	-207.711	110.338	207.711
0.00547	3.17412e-005	-101.934	-3.86977	105.804	98.0643	-207.738	109.674	207.738
0.00548	3.16769e-005	-102.172	-3.41759	105.59	98.7545	-207.762	109.007	207.762
0.00549	3.16122e-005	-102.409	-2.96536	105.374	99.4433	-207.783	108.339	207.783
0.0055	3.1547e-005	-102.644	-2.51309	105.157	100.131	-207.801	107.67	207.801
0.00551	3.14814e-005	-102.877	-2.06078	104.938	100.817	-207.815	106.999	207.815
0.00552	3.14154e-005	-103.109	-1.60845	104.718	101.501	-207.827	106.326	207.827
0.00553	3.13489e-005	-103.34	-1.15609	104.496	102.184	-207.836	105.652	207.836
0.00554	3.12819e-005	-103.569	-0.703713	104.273	102.866	-207.843	104.977	207.843
0.00555	3.12145e-005	-103.797	-0.251327	104.048	103.546	-207.846	104.3	207.846
0.00556	207.841	-104.023	0.201062	103.822	104.224	-207.845	103.621	207.845
0.00557	207.838	-104.248	0.653448	103.594	104.901	-207.842	102.941	207.842
0.00558	207.832	-104.471	1.10582	103.365	105.577	-207.837	102.259	207.837
0.00559	207.824	-104.693	1.55819	103.135	106.251	-207.828	101.577	207.828
0.0056	207.812	-104.914	2.01053	102.903	106.924	-207.816	100.892	207.816
0.00561	207.798	-105.132	2.46284	102.669	107.595	-207.802	100.206	207.802
0.00562	207.78	-105.35	2.91511	102.434	108.265	-207.784	99.5193	207.784
0.00563	207.759	-105.566	3.36735	102.198	108.933	-207.764	98.8307	207.764
0.00564	207.736	-105.78	3.81953	101.96	109.599	-207.74	98.1407	207.74
0.00565	207.71	-105.993	4.27166	101.721	110.264	-207.714	97.4493	207.714
